key,role,objective,secured,wins,matches
83,4,tower1,False,11158822,400532
83,4,inhibitor1,True,44482275,515378
83,4,inhibitor1,False,3712493,401785
83,4,dragonSoul,True,10956278,121238
83,4,dragonSoul,False,1548024,150586
83,4,airSoul,True,2256812,24635
83,4,airSoul,False,256145,30676
83,4,waterSoul,True,2149997,24025
83,4,waterSoul,False,343197,29459
83,4,fireSoul,True,2111608,23343
83,4,fireSoul,False,303485,29436
83,4,earthSoul,True,2222299,24632
83,4,earthSoul,False,323387,30711
83,4,hextechSoul,True,2216238,24603
83,4,hextechSoul,False,321222,30304
83,1,blue,True,267977,5644
83,1,blue,False,254327,5480
83,1,rift1,True,326606,5691
83,1,rift1,False,193587,5364
83,1,rift2,True,284697,4384
83,1,rift2,False,143011,4594
83,1,riftDouble,True,192811,2823
83,1,riftDouble,False,71405,2714
83,1,eliteDouble,True,210291,2846
83,1,eliteDouble,False,62203,2948
83,1,dragon1,True,343282,5257
83,1,dragon1,False,177507,5818
83,1,baron1,True,302415,3697
83,1,baron1,False,69191,3706
83,1,blood1,True,288720,5111
83,1,blood1,False,230917,5953
83,1,tower1,True,383816,5656
83,1,tower1,False,137412,5427
83,1,inhibitor1,True,430079,4869
83,1,inhibitor1,False,47292,5058
83,1,dragonSoul,True,128401,1411
83,1,dragonSoul,False,18094,1720
83,1,airSoul,True,26801,294
83,1,airSoul,False,2199,357
83,1,waterSoul,True,26799,298
83,1,waterSoul,False,3901,348
83,1,fireSoul,True,22600,251
83,1,fireSoul,False,3701,334
83,1,earthSoul,True,24900,273
83,1,earthSoul,False,4000,349
83,1,hextechSoul,True,27299,295
83,1,hextechSoul,False,4299,332
83,5,blue,True,1094675,20049
83,5,blue,False,1050237,19842
83,5,rift1,True,1353607,21320
83,5,rift1,False,780508,18339
83,5,rift2,True,1211361,17320
83,5,rift2,False,494754,14349
83,5,riftDouble,True,817147,11203
83,5,riftDouble,False,254725,8505
83,5,eliteDouble,True,906552,11705
83,5,eliteDouble,False,235562,9015
83,5,dragon1,True,1459441,21078
83,5,dragon1,False,678509,18666
83,5,baron1,True,1194514,14297
83,5,baron1,False,249949,12733
83,5,blood1,True,1218379,19269
83,5,blood1,False,914388,20415
83,5,tower1,True,1741462,25162
83,5,tower1,False,399354,14623
83,5,inhibitor1,True,1811692,20724
83,5,inhibitor1,False,147786,15142
83,5,dragonSoul,True,458984,5046
83,5,dragonSoul,False,53979,5256
83,5,airSoul,True,95896,1050
83,5,airSoul,False,8098,1029
83,5,waterSoul,True,88100,987
83,5,waterSoul,False,11503,1073
83,5,fireSoul,True,92998,1003
83,5,fireSoul,False,10700,1021
83,5,earthSoul,True,91798,1013
83,5,earthSoul,False,12597,1048
83,5,hextechSoul,True,90204,993
83,5,hextechSoul,False,11100,1085
83,3,blue,True,69903,1516
83,3,blue,False,70404,1505
83,3,rift1,True,86398,1494
83,3,rift1,False,53207,1506
83,3,rift2,True,70395,1084
83,3,rift2,False,36702,1167
83,3,riftDouble,True,46602,663
83,3,riftDouble,False,18200,700
83,3,eliteDouble,True,55597,730
83,3,eliteDouble,False,18799,876
83,3,dragon1,True,90599,1363
83,3,dragon1,False,49599,1650
83,3,baron1,True,74900,897
83,3,baron1,False,16896,998
83,3,blood1,True,73499,1316
83,3,blood1,False,65597,1685
83,3,tower1,True,106408,1560
83,3,tower1,False,33501,1449
83,3,inhibitor1,True,117595,1354
83,3,inhibitor1,False,10898,1383
83,3,dragonSoul,True,34901,391
83,3,dragonSoul,False,5099,481
83,3,airSoul,True,8000,87
83,3,airSoul,False,1000,95
83,3,waterSoul,True,6100,69
83,3,waterSoul,False,900,99
83,3,fireSoul,True,6400,74
83,3,fireSoul,False,800,89
83,3,earthSoul,True,8500,95
83,3,earthSoul,False,900,103
83,3,hextechSoul,True,5900,66
83,3,hextechSoul,False,1500,95
83,2,blue,True,95394,2233
83,2,blue,False,82894,2060
83,2,rift1,True,108604,2097
83,2,rift1,False,68495,2158
83,2,rift2,True,91901,1543
83,2,rift2,False,43996,1726
83,2,riftDouble,True,60404,955
83,2,riftDouble,False,22998,1043
83,2,eliteDouble,True,70000,1017
83,2,eliteDouble,False,21802,1218
83,2,dragon1,True,117306,1960
83,2,dragon1,False,60199,2310
83,2,baron1,True,94495,1209
83,2,baron1,False,23102,1535
83,2,blood1,True,97594,1917
83,2,blood1,False,78889,2343
83,2,tower1,True,131504,2147
83,2,tower1,False,45793,2123
83,2,inhibitor1,True,145307,1719
83,2,inhibitor1,False,15094,2117
83,2,dragonSoul,True,43002,475
83,2,dragonSoul,False,4900,700
83,2,airSoul,True,8500,95
83,2,airSoul,False,1000,137
83,2,waterSoul,True,7600,82
83,2,waterSoul,False,599,135
83,2,fireSoul,True,9900,109
83,2,fireSoul,False,900,138
83,2,earthSoul,True,8000,91
83,2,earthSoul,False,1200,147
83,2,hextechSoul,True,9000,98
83,2,hextechSoul,False,1200,143
350,4,blue,True,97588,3677
350,4,blue,False,84007,3327
350,4,rift1,True,83899,1869
350,4,rift1,False,96616,5019
350,4,rift2,True,75498,1474
350,4,rift2,False,56201,3217
350,4,riftDouble,True,41300,684
350,4,riftDouble,False,38891,2562
350,4,eliteDouble,True,46898,728
350,4,eliteDouble,False,47785,3710
350,4,dragon1,True,96095,1948
350,4,dragon1,False,84380,4923
350,4,baron1,True,79301,1076
350,4,baron1,False,30210,2095
350,4,blood1,True,105694,2927
350,4,blood1,False,75007,4024
350,4,tower1,True,94801,1645
350,4,tower1,False,86506,5330
350,4,inhibitor1,True,135303,1552
350,4,inhibitor1,False,28004,4495
350,4,dragonSoul,True,30299,346
350,4,dragonSoul,False,7898,1001
350,4,airSoul,True,5500,62
350,4,airSoul,False,1301,202
350,4,waterSoul,True,5200,60
350,4,waterSoul,False,1800,213
350,4,fireSoul,True,6600,76
350,4,fireSoul,False,1699,192
350,4,earthSoul,True,5800,68
350,4,earthSoul,False,1100,181
350,4,hextechSoul,True,7200,80
350,4,hextechSoul,False,2000,213
350,1,blue,True,24601,1916
350,1,blue,False,21800,1835
350,1,rift1,True,15902,440
350,1,rift1,False,29993,3201
350,1,rift2,True,13098,417
350,1,rift2,False,14808,1835
350,1,riftDouble,True,4800,104
350,1,riftDouble,False,12706,1701
350,1,eliteDouble,True,6300,99
350,1,eliteDouble,False,20696,2793
350,1,dragon1,True,15698,347
350,1,dragon1,False,30208,3200
350,1,baron1,True,17199,252
350,1,baron1,False,9195,971
350,1,blood1,True,24706,1244
350,1,blood1,False,20705,2459
350,1,tower1,True,26298,626
350,1,tower1,False,20096,3087
350,1,inhibitor1,True,32401,398
350,1,inhibitor1,False,8913,2734
350,1,dragonSoul,True,3900,50
350,1,dragonSoul,False,4000,475
350,1,airSoul,True,300,8
350,1,airSoul,False,900,95
350,1,waterSoul,True,800,8
350,1,waterSoul,False,800,96
350,1,fireSoul,True,800,11
350,1,fireSoul,False,900,104
350,1,earthSoul,True,1100,13
350,1,earthSoul,False,500,74
350,1,hextechSoul,True,900,10
350,1,hextechSoul,False,900,106
350,5,blue,True,94320,4117
350,5,blue,False,84313,3562
350,5,rift1,True,96894,2453
350,5,rift1,False,79799,5041
350,5,rift2,True,70995,1622
350,5,rift2,False,54004,3301
350,5,riftDouble,True,44701,891
350,5,riftDouble,False,32396,2414
350,5,eliteDouble,True,55701,884
350,5,eliteDouble,False,37515,3707
350,5,dragon1,True,99194,2115
350,5,dragon1,False,78324,5372
350,5,baron1,True,83601,1107
350,5,baron1,False,23599,2005
350,5,blood1,True,103300,3049
350,5,blood1,False,73788,4552
350,5,tower1,True,99005,1618
350,5,tower1,False,78796,6015
350,5,inhibitor1,True,125004,1451
350,5,inhibitor1,False,31212,4994
350,5,dragonSoul,True,33799,376
350,5,dragonSoul,False,8400,875
350,5,airSoul,True,6000,66
350,5,airSoul,False,1201,180
350,5,waterSoul,True,6200,70
350,5,waterSoul,False,2199,174
350,5,fireSoul,True,7300,80
350,5,fireSoul,False,1501,156
350,5,earthSoul,True,8000,86
350,5,earthSoul,False,1600,198
350,5,hextechSoul,True,6300,74
350,5,hextechSoul,False,1900,167
350,3,blue,True,39291,2080
350,3,blue,False,37694,1936
350,3,rift1,True,43504,1261
350,3,rift1,False,33211,2516
350,3,rift2,True,33104,767
350,3,rift2,False,24703,1659
350,3,riftDouble,True,21602,435
350,3,riftDouble,False,14200,1163
350,3,eliteDouble,True,22998,390
350,3,eliteDouble,False,17703,1939
350,3,dragon1,True,38498,884
350,3,dragon1,False,38313,2954
350,3,baron1,True,36598,511
350,3,baron1,False,11500,1015
350,3,blood1,True,39102,1335
350,3,blood1,False,37111,2647
350,3,tower1,True,31402,566
350,3,tower1,False,45514,3394
350,3,inhibitor1,True,54597,643
350,3,inhibitor1,False,13500,2514
350,3,dragonSoul,True,15101,176
350,3,dragonSoul,False,4202,488
350,3,airSoul,True,3600,44
350,3,airSoul,False,700,102
350,3,waterSoul,True,3700,42
350,3,waterSoul,False,1300,99
350,3,fireSoul,True,2700,32
350,3,fireSoul,False,800,86
350,3,earthSoul,True,2300,23
350,3,earthSoul,False,899,113
350,3,hextechSoul,True,2800,35
350,3,hextechSoul,False,500,88
350,2,blue,True,50235947,1078256
350,2,blue,False,48916003,1077445
350,2,rift1,True,57399598,999993
350,2,rift1,False,41027094,1140592
350,2,rift2,True,48143257,745021
350,2,rift2,False,27953485,912320
350,2,riftDouble,True,30906216,448111
350,2,riftDouble,False,15614716,580257
350,2,eliteDouble,True,33828464,452797
350,2,eliteDouble,False,15036534,659208
350,2,dragon1,True,60225321,935757
350,2,dragon1,False,38391339,1209557
350,2,baron1,True,49326169,602862
350,2,baron1,False,14159306,790581
350,2,blood1,True,57291583,1031166
350,2,blood1,False,41397355,1114030
350,2,tower1,True,64469198,914846
350,2,tower1,False,34295192,1233640
350,2,inhibitor1,True,74668960,823797
350,2,inhibitor1,False,9801040,1044887
350,2,dragonSoul,True,17974153,199735
350,2,dragonSoul,False,3156666,295568
350,2,airSoul,True,3722265,40940
350,2,airSoul,False,551945,59799
350,2,waterSoul,True,3496513,39652
350,2,waterSoul,False,693822,58699
350,2,fireSoul,True,3518221,38764
350,2,fireSoul,False,597573,57184
350,2,earthSoul,True,3619057,40252
350,2,earthSoul,False,634234,60117
350,2,hextechSoul,True,3618252,40127
350,2,hextechSoul,False,679574,59769
154,4,blue,True,3174603,59405
154,4,blue,False,3085243,59896
154,4,rift1,True,3755689,59238
154,4,rift1,False,2466295,59343
154,4,rift2,True,3376474,48050
154,4,rift2,False,1625460,47431
154,4,riftDouble,True,2199806,29635
154,4,riftDouble,False,891667,29594
154,4,eliteDouble,True,2340000,29624
154,4,eliteDouble,False,769195,30415
154,4,dragon1,True,4058013,58591
154,4,dragon1,False,2167949,60054
154,4,baron1,True,3592603,42984
154,4,baron1,False,710350,38966
154,4,blood1,True,3855845,63004
154,4,blood1,False,2387946,55950
154,4,tower1,True,4305852,57465
154,4,tower1,False,1930904,61396
154,4,inhibitor1,True,4781682,51499
154,4,inhibitor1,False,457012,49194
154,4,dragonSoul,True,1192153,12985
154,4,dragonSoul,False,123815,12804
154,4,airSoul,True,240797,2638
154,4,airSoul,False,21396,2622
154,4,waterSoul,True,234506,2544
154,4,waterSoul,False,24403,2433
154,4,fireSoul,True,227200,2479
154,4,fireSoul,False,24910,2501
154,4,earthSoul,True,250904,2729
154,4,earthSoul,False,27593,2692
154,4,hextechSoul,True,238688,2595
154,4,hextechSoul,False,25509,2556
154,1,blue,True,23352544,441781
154,1,blue,False,22646220,446671
154,1,rift1,True,23356540,365746
154,1,rift1,False,22302470,516500
154,1,rift2,True,21044612,306594
154,1,rift2,False,12825239,353995
154,1,riftDouble,True,11501775,156764
154,1,riftDouble,False,8207260,249385
154,1,eliteDouble,True,13873347,172812
154,1,eliteDouble,False,8178752,289104
154,1,dragon1,True,28202786,401406
154,1,dragon1,False,17603571,483349
154,1,baron1,True,26340293,319819
154,1,baron1,False,6018524,305664
154,1,blood1,True,26328054,434313
154,1,blood1,False,19499453,451063
154,1,tower1,True,30138492,408436
154,1,tower1,False,15705737,477088
154,1,inhibitor1,True,36108529,394284
154,1,inhibitor1,False,4101635,386582
154,1,dragonSoul,True,9288011,101675
154,1,dragonSoul,False,1276519,120540
154,1,airSoul,True,1921526,20807
154,1,airSoul,False,224852,24709
154,1,waterSoul,True,1797247,19763
154,1,waterSoul,False,269304,23520
154,1,fireSoul,True,1787307,19671
154,1,fireSoul,False,251897,23608
154,1,earthSoul,True,1904461,20832
154,1,earthSoul,False,262986,24328
154,1,hextechSoul,True,1877460,20602
154,1,hextechSoul,False,267881,24375
154,5,blue,True,1102892,19758
154,5,blue,False,1087646,20164
154,5,rift1,True,1330815,20219
154,5,rift1,False,845924,19451
154,5,rift2,True,1183580,16512
154,5,rift2,False,549820,15180
154,5,riftDouble,True,773432,10236
154,5,riftDouble,False,295630,9400
154,5,eliteDouble,True,857229,10674
154,5,eliteDouble,False,258016,9581
154,5,dragon1,True,1453618,20572
154,5,dragon1,False,727429,19158
154,5,baron1,True,1257061,14949
154,5,baron1,False,252193,12867
154,5,blood1,True,1337231,21236
154,5,blood1,False,845874,18558
154,5,tower1,True,1517228,20040
154,5,tower1,False,664675,19735
154,5,inhibitor1,True,1683987,18223
154,5,inhibitor1,False,162009,15993
154,5,dragonSoul,True,440824,4802
154,5,dragonSoul,False,47506,4219
154,5,airSoul,True,88901,966
154,5,airSoul,False,6699,878
154,5,waterSoul,True,82301,907
154,5,waterSoul,False,9599,854
154,5,fireSoul,True,86198,935
154,5,fireSoul,False,11401,834
154,5,earthSoul,True,93300,1018
154,5,earthSoul,False,10300,828
154,5,hextechSoul,True,90104,976
154,5,hextechSoul,False,9504,825
154,3,blue,True,33901,767
154,3,blue,False,32197,701
154,3,rift1,True,39297,680
154,3,rift1,False,26504,766
154,3,rift2,True,36802,542
154,3,rift2,False,15899,579
154,3,riftDouble,True,23899,333
154,3,riftDouble,False,9199,375
154,3,eliteDouble,True,22099,301
154,3,eliteDouble,False,9701,455
154,3,dragon1,True,39198,608
154,3,dragon1,False,26401,840
154,3,baron1,True,35899,429
154,3,baron1,False,9400,504
154,3,blood1,True,36698,672
154,3,blood1,False,29204,791
154,3,tower1,True,41700,579
154,3,tower1,False,24302,885
154,3,inhibitor1,True,49102,546
154,3,inhibitor1,False,7900,713
154,3,dragonSoul,True,14200,155
154,3,dragonSoul,False,2200,194
154,3,airSoul,True,2300,23
154,3,airSoul,False,200,41
154,3,waterSoul,True,2900,32
154,3,waterSoul,False,700,39
154,3,fireSoul,True,3900,42
154,3,fireSoul,False,500,36
154,3,earthSoul,True,2100,24
154,3,earthSoul,False,200,36
154,3,hextechSoul,True,3000,34
154,3,hextechSoul,False,600,42
154,2,blue,True,2288312,43562
154,2,blue,False,2213798,43942
154,2,rift1,True,2724248,43581
154,2,rift1,False,1749869,43378
154,2,rift2,True,2434766,35154
154,2,rift2,False,1134669,34218
154,2,riftDouble,True,1592155,21727
154,2,riftDouble,False,613489,21228
154,2,eliteDouble,True,1746841,22321
154,2,eliteDouble,False,533094,22056
154,2,dragon1,True,2981431,43716
154,2,dragon1,False,1501070,43371
154,2,baron1,True,2561179,30728
154,2,baron1,False,533388,28957
154,2,blood1,True,2687377,44493
154,2,blood1,False,1799457,42712
154,2,tower1,True,3171055,43126
154,2,tower1,False,1314525,44082
154,2,inhibitor1,True,3481686,37931
154,2,inhibitor1,False,336951,36665
154,2,dragonSoul,True,924930,10070
154,2,dragonSoul,False,94142,9626
154,2,airSoul,True,189297,2048
154,2,airSoul,False,15695,2033
154,2,waterSoul,True,181908,1982
154,2,waterSoul,False,16992,1837
154,2,fireSoul,True,179305,1953
154,2,fireSoul,False,19604,1839
154,2,earthSoul,True,188999,2071
154,2,earthSoul,False,21009,1903
154,2,hextechSoul,True,185391,2016
154,2,hextechSoul,False,20805,2014
238,4,blue,True,1193503,23601
238,4,blue,False,1149268,23421
238,4,rift1,True,1396793,23019
238,4,rift1,False,928574,23670
238,4,rift2,True,1152686,17318
238,4,rift2,False,575586,17495
238,4,riftDouble,True,742181,10592
238,4,riftDouble,False,316844,11013
238,4,eliteDouble,True,914683,11977
238,4,eliteDouble,False,296959,12493
238,4,dragon1,True,1558459,23219
238,4,dragon1,False,774872,23581
238,4,baron1,True,1262971,15359
238,4,baron1,False,280344,16038
238,4,blood1,True,1354880,23200
238,4,blood1,False,978867,23627
238,4,tower1,True,1681646,23742
238,4,tower1,False,654134,23147
238,4,inhibitor1,True,1855743,20467
238,4,inhibitor1,False,191720,21045
238,4,dragonSoul,True,629387,6927
238,4,dragonSoul,False,61619,6908
238,4,airSoul,True,122499,1346
238,4,airSoul,False,9605,1380
238,4,waterSoul,True,121902,1368
238,4,waterSoul,False,13296,1354
238,4,fireSoul,True,124005,1360
238,4,fireSoul,False,14407,1418
238,4,earthSoul,True,134899,1462
238,4,earthSoul,False,10595,1348
238,4,hextechSoul,True,126094,1391
238,4,hextechSoul,False,13700,1408
238,1,blue,True,8999209,182244
238,1,blue,False,8685158,181508
238,1,rift1,True,10307602,173237
238,1,rift1,False,7206033,187706
238,1,rift2,True,8300978,127727
238,1,rift2,False,4470654,139403
238,1,riftDouble,True,5288834,76351
238,1,riftDouble,False,2527512,89091
238,1,eliteDouble,True,6545237,86440
238,1,eliteDouble,False,2315093,100004
238,1,dragon1,True,11533896,174756
238,1,dragon1,False,6030944,187006
238,1,baron1,True,8835039,108246
238,1,baron1,False,2281794,131213
238,1,blood1,True,10206058,177127
238,1,blood1,False,7412506,185359
238,1,tower1,True,12676312,183025
238,1,tower1,False,4943458,179501
238,1,inhibitor1,True,13940331,154652
238,1,inhibitor1,False,1446567,164196
238,1,dragonSoul,True,4245749,47259
238,1,dragonSoul,False,450054,51376
238,1,airSoul,True,864775,9525
238,1,airSoul,False,79880,10374
238,1,waterSoul,True,825569,9248
238,1,waterSoul,False,98461,10267
238,1,fireSoul,True,831996,9168
238,1,fireSoul,False,88233,9925
238,1,earthSoul,True,872006,9742
238,1,earthSoul,False,86902,10395
238,1,hextechSoul,True,851211,9576
238,1,hextechSoul,False,96443,10415
238,5,blue,True,56489575,1096672
238,5,blue,False,54369784,1091982
238,5,rift1,True,68162851,1118157
238,5,rift1,False,41919091,1056695
238,5,rift2,True,57840394,865615
238,5,rift2,False,27014848,816652
238,5,riftDouble,True,38590814,545068
238,5,riftDouble,False,14356850,497983
238,5,eliteDouble,True,45544329,599662
238,5,eliteDouble,False,12344647,527549
238,5,dragon1,True,75606446,1132172
238,5,dragon1,False,34751512,1047679
238,5,baron1,True,60876202,739417
238,5,baron1,False,12799837,733515
238,5,blood1,True,64288581,1081753
238,5,blood1,False,46041615,1096490
238,5,tower1,True,80147100,1130584
238,5,tower1,False,30304236,1050771
238,5,inhibitor1,True,87238968,962690
238,5,inhibitor1,False,8780031,952281
238,5,dragonSoul,True,30356762,334768
238,5,dragonSoul,False,2583837,291959
238,5,airSoul,True,6255630,68278
238,5,airSoul,False,447432,59499
238,5,waterSoul,True,5912550,65812
238,5,waterSoul,False,528481,57319
238,5,fireSoul,True,5909736,64985
238,5,fireSoul,False,509326,56781
238,5,earthSoul,True,6158807,67978
238,5,earthSoul,False,510644,59034
238,5,hextechSoul,True,6120082,67715
238,5,hextechSoul,False,586734,59326
238,3,blue,True,202985,4538
238,3,blue,False,197899,4540
238,3,rift1,True,251207,4381
238,3,rift1,False,146805,4634
238,3,rift2,True,196301,3180
238,3,rift2,False,91488,3366
238,3,riftDouble,True,131500,1973
238,3,riftDouble,False,44096,2120
238,3,eliteDouble,True,160811,2174
238,3,eliteDouble,False,49395,2633
238,3,dragon1,True,260187,4167
238,3,dragon1,False,138519,4845
238,3,baron1,True,184892,2310
238,3,baron1,False,49408,3065
238,3,blood1,True,216392,3943
238,3,blood1,False,181924,5076
238,3,tower1,True,281996,4158
238,3,tower1,False,117700,4896
238,3,inhibitor1,True,306516,3444
238,3,inhibitor1,False,35987,4504
238,3,dragonSoul,True,107596,1203
238,3,dragonSoul,False,12894,1382
238,3,airSoul,True,24201,264
238,3,airSoul,False,2699,271
238,3,waterSoul,True,20901,234
238,3,waterSoul,False,2801,279
238,3,fireSoul,True,20800,229
238,3,fireSoul,False,2399,269
238,3,earthSoul,True,20001,232
238,3,earthSoul,False,2300,262
238,3,hextechSoul,True,21699,244
238,3,hextechSoul,False,2700,301
238,2,blue,True,239021,5582
238,2,blue,False,226601,5455
238,2,rift1,True,298383,5438
238,2,rift1,False,163801,5493
238,2,rift2,True,241600,4026
238,2,rift2,False,109499,4259
238,2,riftDouble,True,167092,2539
238,2,riftDouble,False,56312,2645
238,2,eliteDouble,True,198311,2767
238,2,eliteDouble,False,49299,3045
238,2,dragon1,True,313917,5193
238,2,dragon1,False,147581,5738
238,2,baron1,True,237408,3017
238,2,baron1,False,53983,3807
238,2,blood1,True,259420,4931
238,2,blood1,False,203582,6041
238,2,tower1,True,347598,5400
238,2,tower1,False,116378,5579
238,2,inhibitor1,True,357988,4130
238,2,inhibitor1,False,39096,5312
238,2,dragonSoul,True,118705,1341
238,2,dragonSoul,False,11897,1541
238,2,airSoul,True,24499,273
238,2,airSoul,False,1898,318
238,2,waterSoul,True,25099,288
238,2,waterSoul,False,2500,288
238,2,fireSoul,True,19799,229
238,2,fireSoul,False,2699,312
238,2,earthSoul,True,23801,268
238,2,earthSoul,False,2202,320
238,2,hextechSoul,True,25501,283
238,2,hextechSoul,False,2600,303
221,4,blue,True,151789,3487
221,4,blue,False,139012,3429
221,4,rift1,True,159990,2927
221,4,rift1,False,129613,3942
221,4,rift2,True,133301,2211
221,4,rift2,False,84906,2975
221,4,riftDouble,True,82305,1231
221,4,riftDouble,False,49999,1992
221,4,eliteDouble,True,103700,1468
221,4,eliteDouble,False,39308,2071
221,4,dragon1,True,194489,3336
221,4,dragon1,False,95299,3548
221,4,baron1,True,158699,2025
221,4,baron1,False,41600,2503
221,4,blood1,True,166285,3212
221,4,blood1,False,122918,3667
221,4,tower1,True,182798,2732
221,4,tower1,False,107187,4161
221,4,inhibitor1,True,231094,2568
221,4,inhibitor1,False,31582,3593
221,4,dragonSoul,True,76403,853
221,4,dragonSoul,False,10297,1076
221,4,airSoul,True,14800,165
221,4,airSoul,False,2000,213
221,4,waterSoul,True,15601,176
221,4,waterSoul,False,2700,216
221,4,fireSoul,True,17099,184
221,4,fireSoul,False,2101,223
221,4,earthSoul,True,13901,161
221,4,earthSoul,False,1701,215
221,4,hextechSoul,True,15000,167
221,4,hextechSoul,False,1799,209
221,1,blue,True,11998,421
221,1,blue,False,9801,402
221,1,rift1,True,9400,207
221,1,rift1,False,12201,607
221,1,rift2,True,7800,191
221,1,rift2,False,7499,392
221,1,riftDouble,True,3900,74
221,1,riftDouble,False,5700,332
221,1,eliteDouble,True,4900,65
221,1,eliteDouble,False,6398,475
221,1,dragon1,True,10901,194
221,1,dragon1,False,10800,620
221,1,baron1,True,10400,148
221,1,baron1,False,4200,336
221,1,blood1,True,11000,318
221,1,blood1,False,9800,470
221,1,tower1,True,14900,272
221,1,tower1,False,6799,547
221,1,inhibitor1,True,16601,205
221,1,inhibitor1,False,2999,518
221,1,dragonSoul,True,3500,42
221,1,dragonSoul,False,1501,178
221,1,airSoul,True,900,10
221,1,airSoul,False,0,50
221,1,waterSoul,True,200,4
221,1,waterSoul,False,200,37
221,1,fireSoul,True,1000,11
221,1,fireSoul,False,300,30
221,1,earthSoul,True,700,9
221,1,earthSoul,False,400,28
221,1,hextechSoul,True,700,8
221,1,hextechSoul,False,600,33
221,5,blue,True,487904,10881
221,5,blue,False,440506,10666
221,5,rift1,True,535279,9876
221,5,rift1,False,389519,11555
221,5,rift2,True,465616,7516
221,5,rift2,False,266020,9269
221,5,riftDouble,True,293418,4407
221,5,riftDouble,False,147380,5907
221,5,eliteDouble,True,336995,4704
221,5,eliteDouble,False,132607,6581
221,5,dragon1,True,595954,9673
221,5,dragon1,False,330316,11797
221,5,baron1,True,523000,6558
221,5,baron1,False,129608,7971
221,5,blood1,True,515239,9801
221,5,blood1,False,407371,11606
221,5,tower1,True,606705,9027
221,5,tower1,False,319419,12453
221,5,inhibitor1,True,747429,8302
221,5,inhibitor1,False,92307,11068
221,5,dragonSoul,True,263304,2896
221,5,dragonSoul,False,31287,3738
221,5,airSoul,True,55701,601
221,5,airSoul,False,5998,771
221,5,waterSoul,True,49001,545
221,5,waterSoul,False,6297,766
221,5,fireSoul,True,54198,602
221,5,fireSoul,False,5401,746
221,5,earthSoul,True,54198,592
221,5,earthSoul,False,5802,705
221,5,hextechSoul,True,50201,556
221,5,hextechSoul,False,7800,750
221,3,blue,True,6611822,150030
221,3,blue,False,6276588,149407
221,3,rift1,True,7676478,142157
221,3,rift1,False,5147777,155475
221,3,rift2,True,6492941,105217
221,3,rift2,False,3584558,127112
221,3,riftDouble,True,4286369,64886
221,3,riftDouble,False,1950727,79427
221,3,eliteDouble,True,4663421,64653
221,3,eliteDouble,False,1781220,89329
221,3,dragon1,True,8068149,130849
221,3,dragon1,False,4774105,167395
221,3,baron1,True,7035893,86820
221,3,baron1,False,1803790,111759
221,3,blood1,True,6816145,128558
221,3,blood1,False,6005931,169372
221,3,tower1,True,8397782,124967
221,3,tower1,False,4449130,173523
221,3,inhibitor1,True,10099046,111938
221,3,inhibitor1,False,1276862,151287
221,3,dragonSoul,True,3101326,34197
221,3,dragonSoul,False,419550,46308
221,3,airSoul,True,638129,6968
221,3,airSoul,False,71733,9451
221,3,waterSoul,True,616380,6854
221,3,waterSoul,False,84960,9000
221,3,fireSoul,True,596288,6591
221,3,fireSoul,False,84591,9145
221,3,earthSoul,True,625989,6879
221,3,earthSoul,False,92014,9418
221,3,hextechSoul,True,624488,6905
221,3,hextechSoul,False,86062,9294
221,2,blue,True,89197,2351
221,2,blue,False,86105,2336
221,2,rift1,True,108098,2190
221,2,rift1,False,66412,2430
221,2,rift2,True,89101,1541
221,2,rift2,False,46295,1965
221,2,riftDouble,True,59002,960
221,2,riftDouble,False,22695,1204
221,2,eliteDouble,True,67796,989
221,2,eliteDouble,False,21795,1453
221,2,dragon1,True,113003,1949
221,2,dragon1,False,61989,2694
221,2,baron1,True,95701,1244
221,2,baron1,False,23093,1703
221,2,blood1,True,89694,1841
221,2,blood1,False,84404,2821
221,2,tower1,True,115895,1857
221,2,tower1,False,58790,2781
221,2,inhibitor1,True,140205,1588
221,2,inhibitor1,False,15599,2516
221,2,dragonSoul,True,48798,547
221,2,dragonSoul,False,5900,844
221,2,airSoul,True,9700,105
221,2,airSoul,False,999,182
221,2,waterSoul,True,8200,97
221,2,waterSoul,False,1300,170
221,2,fireSoul,True,10000,112
221,2,fireSoul,False,1501,169
221,2,earthSoul,True,10700,117
221,2,earthSoul,False,1100,164
221,2,hextechSoul,True,10200,116
221,2,hextechSoul,False,1000,159
115,4,blue,True,268491,5503
115,4,blue,False,241875,5232
115,4,rift1,True,282685,4759
115,4,rift1,False,224571,5902
115,4,rift2,True,244397,3725
115,4,rift2,False,134680,4325
115,4,riftDouble,True,149001,2109
115,4,riftDouble,False,79286,2880
115,4,eliteDouble,True,188106,2530
115,4,eliteDouble,False,69502,2974
115,4,dragon1,True,345393,5472
115,4,dragon1,False,162781,5209
115,4,baron1,True,263114,3228
115,4,baron1,False,64395,3757
115,4,blood1,True,300025,5271
115,4,blood1,False,207515,5397
115,4,tower1,True,392188,5902
115,4,tower1,False,117193,4803
115,4,inhibitor1,True,421094,4749
115,4,inhibitor1,False,43901,4777
115,4,dragonSoul,True,142500,1597
115,4,dragonSoul,False,17895,1868
115,4,airSoul,True,29399,325
115,4,airSoul,False,2899,410
115,4,waterSoul,True,24899,294
115,4,waterSoul,False,2999,357
115,4,fireSoul,True,27801,313
115,4,fireSoul,False,3699,353
