key,role,category,item_id,time,wins,matches
517,5,startSet,1082_2003_2003_2003,,2615,5198
517,5,startSet,1054,,1879,3856
517,5,startSet,1056_2003,,1293,2861
517,5,startSet,3070_2003_2003,,1114,2455
517,5,startSet,1082,,373,807
517,5,startSet,1027_2031,,315,658
517,5,startSet,1052_2003,,233,541
517,5,startSet,,,122,354
517,5,startSet,1056_3600_2003_2003,,135,272
517,5,startSet,1052,,128,250
517,5,earlyItem,1052,,730651,1520289
517,5,earlyItem,3802,,448220,891093
517,5,earlyItem,2055,,388198,775775
517,5,earlyItem,2003,,348843,729798
517,5,earlyItem,1001,,329024,677562
517,5,earlyItem,2031,,173683,354673
517,5,earlyItem,1027,,161706,348429
517,5,earlyItem,3067,,156918,309564
517,5,earlyItem,1028,,120381,254237
517,5,earlyItem,1082,,130284,243522
517,5,earlyItem,3158,,112557,211454
517,5,earlyItem,6656,,61658,98228
517,5,earlyItem,3364,,43899,81824
517,5,earlyItem,3020,,36900,68625
517,5,earlyItem,1056,,18892,39498
517,5,earlyItem,1029,,17447,35260
517,5,earlyItem,1026,,14141,25758
517,5,earlyItem,3191,,12047,24055
517,5,earlyItem,3340,,8261,17358
517,5,earlyItem,3108,,8709,15791
517,5,earlyItem,3111,,6504,12529
517,5,earlyItem,3145,,6348,11728
517,5,earlyItem,3916,,4878,10345
517,5,earlyItem,2033,,4592,10219
517,5,earlyItem,1033,,4444,9173
517,5,earlyItem,3070,,4296,9092
517,5,earlyItem,3047,,2914,5775
517,5,earlyItem,1054,,1735,3664
517,5,earlyItem,4635,,1428,3002
517,5,earlyItem,6655,,1842,2598
517,5,earlyItem,2420,,925,1745
517,5,earlyItem,3041,,1141,1376
517,5,earlyItem,6660,,593,1152
517,5,earlyItem,4644,,689,1122
517,5,earlyItem,6653,,656,994
517,5,earlyItem,3363,,581,837
517,5,earlyItem,3057,,399,801
517,5,earlyItem,1036,,260,690
517,5,earlyItem,4632,,308,662
517,5,earlyItem,1004,,241,652
517,5,earlyItem,4636,,445,616
517,5,earlyItem,3113,,175,310
517,5,earlyItem,1058,,174,292
517,5,boots,3158,12.0,325933,654353
517,5,boots,3020,14.0,197286,393548
517,5,boots,3111,14.0,37222,79978
517,5,boots,3047,14.0,13717,29923
517,5,boots,1001,7.0,6066,27056
517,5,boots,9999,0.0,2099,9014
517,5,boots,2422,0.0,601,2465
517,5,boots,3117,16.0,89,595
517,5,boots,3009,16.0,107,274
517,5,item,1052,13.0,1599159,3438313
517,5,item,2003,3.0,1360111,2802042
517,5,item,2055,13.0,956370,1880027
517,5,item,3802,8.0,542378,1118767
517,5,item,6656,13.0,514866,1050318
517,5,item,3108,20.0,513803,1011623
517,5,item,1056,0.0,444100,907068
517,5,item,1001,7.0,414897,879205
517,5,item,3157,23.0,407057,760996
517,5,item,1028,15.0,325873,727720
517,5,item,3191,19.0,335658,690086
517,5,item,2420,19.0,340973,670152
517,5,item,3067,10.0,299674,659640
517,5,item,3158,12.0,326613,655982
517,5,item,3340,1.0,310892,637466
517,5,item,1058,25.0,355248,617285
517,5,item,2031,6.0,210303,428491
517,5,item,3364,15.0,225818,427442
517,5,item,3020,14.0,198511,396151
517,5,item,3145,23.0,199437,387406
517,5,item,1027,6.0,168747,367321
517,5,item,1082,6.0,191914,352072
517,5,item,1029,16.0,147524,332412
517,5,item,4645,26.0,175908,312060
517,5,item,3113,23.0,160740,306405
517,5,item,4629,25.0,154851,274998
517,5,item,3916,24.0,96199,215017
517,5,item,1026,22.0,92672,192145
517,5,item,2033,1.0,73256,159774
517,5,item,3363,18.0,75687,150801
517,5,item,1054,0.0,68622,140418
517,5,item,3165,28.0,62537,125124
517,5,item,3089,29.0,73276,115523
517,5,item,2139,34.0,54259,95443
517,5,item,3111,14.0,38214,82181
517,5,item,3041,20.0,60452,75490
517,5,item,4630,29.0,33798,64340
517,5,item,6655,15.0,29369,56274
517,5,item,1033,17.0,23717,54197
517,5,item,3135,31.0,26646,47881
517,5,item,4632,24.0,19590,38472
517,5,item,3102,26.0,20697,37164
517,5,item,3047,14.0,14123,30937
517,5,item,6653,15.0,15694,30840
517,5,item,3057,21.0,12257,22061
517,5,item,3100,25.0,12194,20580
517,5,item,4644,14.0,8228,16865
517,5,item,1011,24.0,7486,15063
517,5,item,3070,7.0,6867,14839
517,5,item,3211,27.0,5593,10958
517,5,item,4637,26.0,5837,10706
517,5,item,4636,14.0,5586,10414
517,5,item,7014,28.0,6272,9973
517,5,item,1036,17.0,3758,8696
517,5,item,3065,29.0,4363,8035
517,5,item,2138,36.0,3087,5833
517,5,item,3082,27.0,2736,5572
517,5,item,4633,16.0,2375,5079
517,5,item,3133,18.0,2363,4917
517,5,item,4635,10.0,2247,4908
517,5,item,3004,21.0,2368,4510
517,5,item,3076,26.0,1621,3649
517,5,item,3110,27.0,1990,3601
517,5,item,3152,15.0,1887,3546
517,5,item,3024,24.0,1598,3166
517,5,item,3003,22.0,1395,2665
517,5,item,1004,16.0,537,2053
517,5,item,3119,23.0,969,1836
517,5,item,3075,30.0,894,1788
517,5,item,1057,28.0,813,1734
517,5,item,6660,10.0,829,1710
517,5,item,3105,20.0,728,1528
517,5,item,1042,19.0,463,1347
517,5,item,3600,12.0,603,1344
517,5,item,3066,27.0,541,1309
517,5,item,3068,17.0,622,1282
517,5,item,3143,32.0,634,1232
517,5,item,3117,16.0,149,1047
517,5,item,4401,31.0,528,1031
517,5,item,2140,35.0,460,899
517,5,item,3116,28.0,496,890
517,5,item,4628,27.0,508,860
517,5,item,1043,22.0,417,809
517,5,item,3115,25.0,448,792
517,5,item,1006,20.0,115,759
517,5,item,7013,28.0,337,551
517,5,item,3140,23.0,236,522
517,5,item,1031,29.0,248,500
517,5,item,1083,14.0,158,494
517,5,item,6662,17.0,231,463
517,5,item,8020,28.0,227,413
517,5,item,7012,27.0,235,372
517,5,item,3009,16.0,124,330
517,5,item,1037,22.0,118,315
517,5,item,1055,12.0,90,312
517,5,item,3193,35.0,170,303
517,5,item,8001,30.0,130,287
517,5,item,3850,12.0,67,280
517,5,item,2421,26.0,103,267
517,5,item,3006,21.0,77,262
517,5,item1,6656,13.0,510961,1043630
517,5,item1,6655,14.0,28477,54679
517,5,item1,6653,14.0,15151,29726
517,5,item1,4644,13.0,7912,16239
517,5,item1,4636,14.0,5374,10071
517,5,item1,3157,15.0,2455,5262
517,5,item1,4633,15.0,2185,4670
517,5,item1,3152,14.0,1746,3323
517,5,item1,3041,10.0,2181,2737
517,5,item1,3068,15.0,524,1044
517,5,item1,3165,14.0,217,507
517,5,item1,6662,14.0,184,354
517,5,item1,4629,14.0,168,297
517,5,item1,3100,15.0,140,291
517,5,item1,4645,15.0,136,277
517,5,item2,3157,22.0,313398,605951
517,5,item2,4645,21.0,68510,125707
517,5,item2,4629,21.0,59882,110117
517,5,item2,3041,16.0,28070,34844
517,5,item2,3165,21.0,8520,18371
517,5,item2,3102,21.0,7888,15145
517,5,item2,3089,21.0,7599,11877
517,5,item2,3100,22.0,5705,10268
517,5,item2,6656,19.0,3656,6232
517,5,item2,4637,22.0,2752,5297
517,5,item2,3135,21.0,2008,4106
517,5,item2,3004,21.0,2004,3808
517,5,item2,3003,21.0,936,1840
517,5,item2,3065,23.0,864,1772
517,5,item2,6655,20.0,662,1114
517,5,item2,3119,21.0,560,1106
517,5,item2,3110,21.0,334,662
517,5,item2,6653,21.0,341,631
517,5,item2,4644,21.0,204,391
517,5,item2,3115,22.0,178,325
517,5,item2,4628,22.0,179,309
517,5,item2,3075,23.0,132,293
517,5,item2,3116,22.0,150,286
517,5,item2,4633,22.0,120,253
517,5,item4,3089,32.0,28817,45338
517,5,item4,4645,31.0,22840,38438
517,5,item4,3165,32.0,18123,34376
517,5,item4,4629,31.0,19033,31701
517,5,item4,3157,30.0,12181,19081
517,5,item4,3135,32.0,10868,19004
517,5,item4,3041,27.0,8839,11287
517,5,item4,3102,31.0,3883,6452
517,5,item4,3100,31.0,1715,2639
517,5,item4,3065,33.0,1337,2291
517,5,item4,4637,32.0,811,1403
517,5,item4,3110,31.0,521,936
517,5,item4,3075,33.0,285,557
517,5,item4,3143,33.0,233,449
517,5,item4,4401,33.0,172,311
517,5,item5,3089,35.0,9293,14795
517,5,item5,3135,35.0,6095,10342
517,5,item5,3165,35.0,4198,7515
517,5,item5,4645,35.0,3876,6391
517,5,item5,4629,35.0,2982,5020
517,5,item5,3041,32.0,2523,3537
517,5,item5,3157,33.0,1701,2749
517,5,item5,3102,35.0,1605,2621
517,5,item5,3065,36.0,585,1008
517,5,item5,3100,35.0,596,936
517,5,item5,4637,36.0,352,620
517,5,item5,3110,35.0,291,486
517,5,item5,3143,36.0,179,324
517,5,,,,0,2826
517,5,,,,0,190174
517,5,,,,0,4885
517,5,,,,0,9236
517,5,,,,0,615
517,5,,,,0,1021
517,5,,,,0,1879
517,5,,,,0,915
517,5,,,,0,245965
517,5,,,,0,42585
517,5,,,,0,5064
517,5,,,,0,40596
517,5,,,,0,673
517,5,,,,0,1381
517,5,,,,0,2959
517,5,,,,0,5860
517,5,,,,0,632
517,5,,,,0,537
517,5,,,,0,6334
517,5,,,,0,5041
517,5,,,,0,255
517,5,,,,0,3315
517,5,,,,0,455
517,5,,,,0,1076
517,5,,,,0,1401
517,5,,,,0,5487
517,5,,,,0,357
517,5,,,,0,387
517,5,,,,0,305
517,5,,,,0,253
517,5,,,,0,524
517,5,,,,0,7109
517,5,,,,0,309
517,5,,,,0,605
517,5,,,,0,1493
517,5,,,,0,531
517,5,,,,0,924
517,5,,,,0,1374
517,5,,,,0,1765
517,5,,,,0,297
517,5,,,,0,442
517,5,,,,0,864
517,5,,,,0,386
517,5,,,,0,1031
517,5,,,,0,332
517,5,,,,0,287
517,5,,,,0,459
517,5,,,,0,606
517,5,,,,0,313
517,5,,,,0,73414
517,5,,,,0,71989
517,5,,,,0,12008
517,5,,,,0,2913
517,5,,,,0,747
517,5,,,,0,4924
517,5,,,,0,4167
517,5,,,,0,5496
517,5,,,,0,24023
517,5,,,,0,24381
517,5,,,,0,28647
517,5,,,,0,406
517,5,,,,0,387
517,5,,,,0,7357
517,5,,,,0,1389
517,5,,,,0,602
517,5,,,,0,494
517,5,,,,0,553
517,5,,,,0,672
517,5,,,,0,355
517,5,,,,0,3820
517,5,,,,0,1122
517,5,,,,0,419
517,5,,,,0,5048
517,5,,,,0,2988
517,5,,,,0,309
517,5,,,,0,1805
517,5,,,,0,423
517,5,,,,0,378
517,5,,,,0,438
517,5,,,,0,727
517,5,,,,0,1319
517,5,,,,0,1868
517,5,,,,0,3551
517,5,,,,0,279
517,5,,,,0,280
517,5,,,,0,1357
517,5,,,,0,1203
517,5,,,,0,741
517,5,,,,0,1184
517,5,,,,0,537
517,5,,,,0,1704
517,5,,,,0,4033
517,5,,,,0,3701
517,5,,,,0,2354
517,5,,,,0,483
517,5,,,,0,635
517,5,,,,0,295
517,5,,,,0,615
517,5,,,,0,770
517,5,,,,0,561
517,5,,,,0,723
517,5,,,,0,849
517,5,,,,0,1139
517,5,,,,0,330
517,5,,,,0,351
517,5,,,,0,471
517,5,,,,0,1098
517,5,,,,0,740
517,5,,,,0,436
517,5,,,,0,601
517,5,,,,0,298
517,5,,,,0,278
517,5,,,,0,276
517,5,,,,0,645
517,5,,,,0,354
517,5,,,,0,288
517,5,,,,0,750
517,5,,,,0,262
517,5,,,,0,373
517,5,,,,0,374
517,5,,,,0,282
517,5,,,,0,455
517,5,,,,0,381
517,5,,,,0,292
517,5,,,,0,260
517,5,,,,0,739
517,5,,,,0,1018
517,5,,,,0,1656
517,5,,,,0,9926
517,5,,,,0,1696
517,5,,,,0,8730
517,5,,,,0,1315
517,5,,,,0,1291
517,5,,,,0,445
517,5,,,,0,1577
517,5,,,,0,1052
517,5,,,,0,2509
517,5,,,,0,4159
517,5,,,,0,1151
517,5,,,,0,3501
517,5,,,,0,395
517,5,,,,0,1938
517,5,,,,0,323
517,5,,,,0,6808
517,5,,,,0,342
517,5,,,,0,565
517,5,,,,0,7172
517,5,,,,0,1830
517,5,,,,0,402
517,5,,,,0,323
517,5,,,,0,1387
517,5,,,,0,2620
517,5,,,,0,863
517,5,,,,0,396
517,5,,,,0,673
517,5,,,,0,993
517,5,,,,0,1488
517,5,,,,0,252
517,5,,,,0,897
517,5,,,,0,641
517,5,,,,0,889
517,5,,,,0,305
517,5,,,,0,635
517,5,,,,0,433
517,5,,,,0,11148
517,5,,,,0,400
517,5,,,,0,363
517,5,,,,0,504
517,5,,,,0,1775
517,5,,,,0,300
517,5,,,,0,766
517,5,,,,0,347
517,5,,,,0,720
517,5,,,,0,680
517,5,,,,0,5385
517,5,,,,0,1274
517,5,,,,0,282
517,5,,,,0,773
517,5,,,,0,462
517,5,,,,0,3521
517,5,,,,0,880
517,5,,,,0,3315
517,5,,,,0,455
517,5,,,,0,283
517,5,,,,0,306
517,5,,,,0,1780
517,5,,,,0,479
517,5,,,,0,1256
517,5,,,,0,2744
517,5,,,,0,2079
517,5,,,,0,360
517,5,,,,0,468
517,5,,,,0,286
517,5,,,,0,347
517,5,,,,0,400
517,5,,,,0,440
517,5,,,,0,317
517,5,,,,0,361
517,5,,,,0,366
517,5,,,,0,251
517,5,,,,0,336
517,5,,,,0,289
517,5,,,,0,388
517,5,,,,0,307
517,5,,,,0,414
517,5,,,,0,268
517,5,,,,0,297
517,5,,,,0,378
517,5,,,,0,347
517,5,,,,0,929
517,5,,,,0,443
517,5,,,,0,307
517,5,,,,0,364
517,5,,,,0,252
517,5,,,,0,256
517,5,,,,0,883
517,5,,,,0,272
517,5,,,,0,404
517,5,,,,0,325
517,5,,,,0,984
517,5,,,,0,492
517,5,,,,0,453
517,5,,,,0,829
517,5,,,,0,574
517,5,,,,0,341
517,5,,,,0,394
517,5,,,,0,485
517,5,,,,0,289
517,5,,,,0,1287
517,5,,,,0,520
517,5,,,,0,838
517,5,,,,0,377
517,5,,,,0,333
517,5,,,,0,337
517,5,,,,0,321
517,5,,,,0,403
517,5,,,,0,560
517,5,,,,0,767
517,5,,,,0,251
517,5,,,,0,891
517,5,,,,0,428
517,5,,,,0,263
517,5,,,,0,389
517,5,,,,0,313
517,5,,,,0,6535
517,5,,,,0,18006
517,5,,,,0,2744
517,5,,,,0,587
517,5,,,,0,715
517,5,,,,0,322
517,5,,,,0,349
517,5,,,,0,392
517,5,,,,0,726
517,5,,,,0,41827
517,5,,,,0,54273
517,5,,,,0,1922
517,5,,,,0,43675
517,5,,,,0,621
517,5,,,,0,790
517,5,,,,0,3215
517,5,,,,0,14244
517,5,,,,0,2365
517,5,,,,0,9823
517,5,,,,0,722
517,5,,,,0,1865
517,5,,,,0,492
517,5,,,,0,435
517,5,,,,0,2889
517,5,,,,0,575
517,5,,,,0,2949
517,5,,,,0,1657
517,5,,,,0,2450
517,5,,,,0,267
517,5,,,,0,675
517,5,,,,0,471
517,5,,,,0,816
517,5,,,,0,314
517,5,,,,0,49779
517,5,,,,0,6643
517,5,,,,0,65523
517,5,,,,0,3770
517,5,,,,0,11670
517,5,,,,0,2220
517,5,,,,0,283
517,5,,,,0,84056
517,5,,,,0,765
517,5,,,,0,1989
517,5,,,,0,21426
517,5,,,,0,15368
517,5,,,,0,1885
517,5,,,,0,16525
517,5,,,,0,885
517,5,,,,0,11689
517,5,,,,0,503
517,5,,,,0,1184
517,5,,,,0,485
517,5,,,,0,268
517,5,,,,0,785
517,5,,,,0,1815
517,5,,,,0,4033
517,5,,,,0,401
517,5,,,,0,4200
517,5,,,,0,775
517,5,,,,0,813
517,5,,,,0,6378
517,5,,,,0,542
517,5,,,,0,326
517,5,,,,0,297
517,5,,,,0,6107
517,5,,,,0,778
517,5,,,,0,505
517,5,,,,0,543
517,5,,,,0,2410
517,5,,,,0,651
517,5,,,,0,1862
517,5,,,,0,357
517,5,,,,0,2075
517,5,,,,0,741
517,5,,,,0,253
517,5,,,,0,659
517,5,,,,0,1682
517,5,,,,0,1286
517,5,,,,0,2122
517,5,,,,0,968
517,5,,,,0,736
517,5,,,,0,279
517,5,,,,0,935
517,5,,,,0,256
517,5,,,,0,689
517,5,,,,0,385
517,5,,,,0,273
517,5,,,,0,1830
517,5,,,,0,312
517,5,,,,0,2858
517,5,,,,0,376
517,5,,,,0,781
517,5,,,,0,1926
517,5,,,,0,1619
517,5,,,,0,1995
517,5,,,,0,1988
517,5,,,,0,349
517,5,,,,0,868
517,5,,,,0,529
517,5,,,,0,547
517,5,,,,0,846
517,5,,,,0,383
517,5,,,,0,263
517,5,,,,0,580
517,5,,,,0,1436
517,5,,,,0,395
517,5,,,,0,330
517,5,,,,0,484
517,5,,,,0,396
517,5,,,,0,358
517,5,,,,0,320
517,5,,,,0,257
517,5,,,,0,426
517,5,,,,0,300
517,5,,,,0,6417
517,5,,,,0,7645
517,5,,,,0,3967
517,5,,,,0,4181
517,5,,,,0,546
517,5,,,,0,3161
517,5,,,,0,15923
517,5,,,,0,30333
517,5,,,,0,23210
517,5,,,,0,1413
517,5,,,,0,1290
517,5,,,,0,24123
517,5,,,,0,533
517,5,,,,0,880
517,5,,,,0,11750
517,5,,,,0,3100
517,5,,,,0,1882
517,5,,,,0,382
517,5,,,,0,2358
517,5,,,,0,723
517,5,,,,0,1258
517,5,,,,0,10107
517,5,,,,0,1847
517,5,,,,0,1849
517,5,,,,0,261
517,5,,,,0,3175
517,5,,,,0,347
517,5,,,,0,7550
517,5,,,,0,20285
517,5,,,,0,1456
517,5,,,,0,278
517,5,,,,0,297
517,5,,,,0,582
517,5,,,,0,469
517,5,,,,0,735
517,5,,,,0,365
517,5,,,,0,594
517,5,,,,0,1404
517,5,,,,0,2868
517,5,,,,0,8624
517,5,,,,0,1871
517,5,,,,0,6479
517,5,,,,0,470
517,5,,,,0,281
517,5,,,,0,2629
517,5,,,,0,479
517,5,,,,0,734
517,5,,,,0,755
517,5,,,,0,1140
517,5,,,,0,1668
517,5,,,,0,900
517,5,,,,0,325
517,5,,,,0,381
517,5,,,,0,388
517,5,,,,0,844
517,5,,,,0,548
517,5,,,,0,300
517,5,,,,0,2591
517,5,,,,0,586
517,5,,,,0,808
517,5,,,,0,791
517,5,,,,0,514
517,5,,,,0,673
517,5,,,,0,421
517,5,,,,0,2524
517,5,,,,0,339
517,5,,,,0,2436
517,5,,,,0,1009
517,5,,,,0,4050
517,5,,,,0,432
517,5,,,,0,368
517,5,,,,0,1503
517,5,,,,0,568
517,5,,,,0,485
517,5,,,,0,984
517,5,,,,0,469
517,5,,,,0,865
517,5,,,,0,445
517,5,,,,0,902
517,5,,,,0,921
517,5,,,,0,383
517,5,,,,0,7082
517,5,,,,0,952
517,5,,,,0,931
517,5,,,,0,278
517,5,,,,0,270
517,5,,,,0,532
517,5,,,,0,345
517,5,,,,0,782
517,5,,,,0,403
517,5,,,,0,434
517,5,,,,0,915
517,5,,,,0,260
517,5,,,,0,356
517,5,,,,0,3577
517,5,,,,0,304
517,5,,,,0,1041
517,5,,,,0,385
517,5,,,,0,552
517,5,,,,0,296
517,5,,,,0,433
517,5,,,,0,320
517,5,,,,0,786
517,5,,,,0,588
517,5,,,,0,345
517,5,,,,0,312
517,5,,,,0,616
517,5,,,,0,276
517,5,,,,0,894
517,5,,,,0,553
517,5,,,,0,925
517,5,,,,0,636
517,5,,,,0,898
517,5,,,,0,567
517,5,,,,0,1164
517,5,,,,0,349
517,5,,,,0,298
517,5,,,,0,263
517,5,,,,0,250
517,5,,,,0,563
517,5,,,,0,274
517,5,,,,0,269
517,5,,,,0,599
517,5,,,,0,685
517,5,,,,0,358
517,5,,,,0,418
517,5,,,,0,324
517,5,,,,0,560
517,5,,,,0,1744
517,5,,,,0,1875
517,5,,,,0,419
517,5,,,,0,402
517,5,,,,0,299
517,5,,,,0,785
517,5,,,,0,1234
517,5,,,,0,265
517,5,,,,0,1417
517,5,,,,0,499
517,5,,,,0,646
517,5,,,,0,717
517,5,,,,0,2438
517,5,,,,0,263
517,5,,,,0,3583
517,5,,,,0,626
517,5,,,,0,271
517,5,,,,0,579
517,5,,,,0,1688
517,5,,,,0,518
517,5,,,,0,1794
517,5,,,,0,595
517,5,,,,0,1185
517,5,,,,0,2846
517,5,,,,0,266
517,5,,,,0,317
517,5,,,,0,468
517,5,,,,0,252
517,5,,,,0,476
517,5,,,,0,403
517,5,,,,0,736
517,5,,,,0,506
517,5,,,,0,335
517,5,,,,0,306
517,5,,,,0,1826
517,5,,,,0,321
517,5,,,,0,3655
517,5,,,,0,2470
517,5,,,,0,315
517,5,,,,0,1107
517,5,,,,0,307
517,5,,,,0,338
517,5,,,,0,716
517,5,,,,0,551
517,5,,,,0,1074
517,5,,,,0,257
517,5,,,,0,271
517,5,,,,0,414
517,5,,,,0,508
517,5,,,,0,583
517,5,,,,0,619
517,5,,,,0,415
517,5,,,,0,1658
517,5,,,,0,594
517,5,,,,0,356
517,5,,,,0,490
517,5,,,,0,412
517,5,,,,0,540
517,5,,,,0,346
517,5,,,,0,2487
517,5,,,,0,325
517,5,,,,0,1864
517,5,,,,0,295
517,5,,,,0,544
517,5,,,,0,678
517,5,,,,0,710
517,5,,,,0,5063
517,5,,,,0,611
517,5,,,,0,790
517,5,,,,0,309
517,5,,,,0,2471
517,5,,,,0,414
517,5,,,,0,1509
517,5,,,,0,382
517,5,,,,0,641
517,5,,,,0,357
517,5,,,,0,761
517,5,,,,0,2869
517,5,,,,0,2219
517,5,,,,0,493
517,5,,,,0,980
517,5,,,,0,487
517,5,,,,0,403
517,5,,,,0,294
517,5,,,,0,448
517,5,,,,0,308
517,5,,,,0,377
517,5,,,,0,266
517,5,,,,0,804
517,5,,,,0,261
517,5,,,,0,398
517,5,,,,0,298
517,5,,,,0,607
517,5,,,,0,297
517,5,,,,0,462
517,5,,,,0,1440
517,5,,,,0,308
517,5,,,,0,525
517,5,,,,0,1173
517,5,,,,0,270
517,5,,,,0,271
517,5,,,,0,715
517,5,,,,0,398
517,5,,,,0,314
517,5,,,,0,379
517,5,,,,0,353
517,5,,,,0,258
517,5,,,,0,378
517,5,,,,0,256
517,5,,,,0,282
517,5,,,,0,609
517,5,,,,0,253
517,5,,,,0,309
517,5,,,,0,370
517,5,,,,0,303
517,5,,,,0,297
517,5,,,,0,388
517,3,startItem,2003,,4085,8857
517,3,startItem,1056,,1893,4025
517,3,startItem,3340,,1330,2845
517,3,startItem,1082,,299,568
517,3,startItem,2031,,254,491
517,3,startItem,2033,,145,365
517,3,startItem,1054,,136,296
517,3,startSet,1056_2003_2003,,1881,3997
517,3,startSet,1082_2031,,240,472
517,3,startSet,2033,,148,375
517,3,startSet,1054_2003,,126,269
517,3,earlyItem,1052,,2761,6395
517,3,earlyItem,3802,,1441,3257
517,3,earlyItem,2003,,1421,3136
517,3,earlyItem,1001,,1336,2969
517,3,earlyItem,2055,,1164,2304
517,3,earlyItem,2031,,690,1491
517,3,earlyItem,1082,,703,1249
517,3,earlyItem,3067,,496,1122
517,3,earlyItem,1027,,422,1049
517,3,earlyItem,1028,,414,1017
517,3,earlyItem,3145,,530,930
517,3,earlyItem,1026,,514,859
517,3,earlyItem,3158,,324,631
517,3,earlyItem,3020,,306,560
517,3,earlyItem,6656,,300,514
517,3,earlyItem,3364,,254,446
517,3,boots,3020,13.0,1464,2867
517,3,boots,3158,12.0,920,2104
517,3,item,1052,13.0,5920,14116
517,3,item,2003,2.0,5906,12930
517,3,item,2055,14.0,3016,5980
517,3,item,1056,0.0,1958,4195
517,3,item,1058,22.0,2252,4114
517,3,item,3802,8.0,1746,4075
517,3,item,1001,8.0,1705,3901
517,3,item,3108,20.0,1651,3634
517,3,item,6656,13.0,1504,3480
517,3,item,3145,16.0,1584,3090
517,3,item,3340,1.0,1405,2989
517,3,item,3020,13.0,1471,2889
517,3,item,1028,15.0,1141,2844
517,3,item,3157,23.0,1401,2753
517,3,item,2420,20.0,1302,2643
517,3,item,3191,20.0,1046,2377
517,3,item,3067,11.0,857,2191
517,3,item,2031,5.0,1030,2173
517,3,item,1082,5.0,1198,2154
517,3,item,3158,12.0,923,2108
517,3,item,4645,22.0,1156,2084
517,3,item,1026,14.0,1035,2017
517,3,item,3364,13.0,1059,1966
517,3,item,1029,16.0,464,1166
517,3,item,1027,6.0,455,1149
517,3,item,3113,23.0,526,1106
517,3,item,3089,26.0,642,1019
517,3,item,4629,25.0,489,923
517,3,item,3152,13.0,540,888
517,3,item,3041,17.0,608,754
517,3,item,3363,20.0,367,721
517,3,item,3916,23.0,296,719
517,3,item,2139,33.0,424,688
517,3,item,6655,14.0,306,583
517,3,item,4630,25.0,234,469
517,3,item,3165,27.0,232,464
517,3,item,3135,27.0,260,461
517,3,item,2033,1.0,167,420
517,3,item,1054,1.0,145,318
517,3,item1,6656,13.0,1456,3407
517,3,item1,3152,12.0,457,766
517,3,item1,6655,13.0,286,551
517,3,item2,3157,21.0,832,1798
517,3,item2,4645,20.0,545,1062
517,3,item2,4629,21.0,188,374
517,3,item2,3041,15.0,297,374
517,3,item4,3089,29.0,174,289
517,3,,,,710,710
517,3,,,,675,675
517,2,startItem,2003,,31993,69946
517,2,startItem,3858,,9691,21298
517,2,startItem,3340,,9231,20216
517,2,startItem,3850,,6649,14104
517,2,startItem,3364,,1513,3222
517,2,startItem,1056,,239,724
517,2,startSet,3858_2003_2003,,9569,21078
517,2,startSet,3850_2003_2003,,6250,13310
517,2,startSet,3850,,388,797
517,2,startSet,1056_2003_2003,,226,722
517,2,earlyItem,1052,,18986,41391
517,2,earlyItem,2055,,15472,32786
517,2,earlyItem,1001,,10056,22337
517,2,earlyItem,2003,,9303,20679
517,2,earlyItem,3802,,8122,16589
517,2,earlyItem,3364,,6540,13100
517,2,earlyItem,2031,,5060,11135
517,2,earlyItem,1028,,4206,9372
517,2,earlyItem,3067,,4103,8415
517,2,earlyItem,1027,,3087,7065
517,2,earlyItem,3158,,3131,6255
517,2,earlyItem,1082,,2714,5477
517,2,earlyItem,3020,,1227,2313
517,2,earlyItem,1029,,898,1957
517,2,earlyItem,3145,,774,1432
517,2,earlyItem,6656,,757,1184
517,2,earlyItem,1026,,644,1118
517,2,earlyItem,3070,,482,1115
517,2,earlyItem,3108,,568,1057
517,2,earlyItem,6660,,439,918
517,2,earlyItem,3340,,334,779
517,2,earlyItem,3858,,260,587
517,2,earlyItem,3191,,231,489
517,2,earlyItem,3850,,215,467
517,2,earlyItem,1033,,214,463
517,2,earlyItem,3047,,203,435
517,2,earlyItem,3916,,180,400
517,2,earlyItem,3111,,135,269
517,2,boots,3158,13.0,8922,19175
517,2,boots,3020,14.0,5269,10825
517,2,boots,3111,16.0,1191,2495
517,2,boots,3047,15.0,916,2131
517,2,boots,1001,7.0,379,1577
517,2,boots,9999,0.0,105,416
517,2,item,1052,13.0,43647,98682
517,2,item,2003,2.0,43929,96483
517,2,item,2055,15.0,46155,95778
517,2,item,3364,10.0,15633,33382
517,2,item,3802,10.0,13748,30329
517,2,item,1001,7.0,12783,28770
517,2,item,6656,15.0,12397,26920
517,2,item,3108,21.0,12197,24751
517,2,item,1028,14.0,10467,24489
517,2,item,3067,12.0,10077,22835
517,2,item,3858,0.0,9973,21934
517,2,item,3340,0.0,9643,21170
517,2,item,3158,13.0,8942,19206
517,2,item,3157,24.0,9383,17824
517,2,item,3191,20.0,8394,17713
517,2,item,2420,20.0,8014,15980
517,2,item,3850,0.0,6893,14634
517,2,item,2031,6.0,5734,12569
517,2,item,1029,17.0,5311,12458
517,2,item,3020,14.0,5298,10882
517,2,item,3145,20.0,4593,9068
517,2,item,1058,25.0,4817,8994
517,2,item,1027,7.0,3704,8657
517,2,item,3916,24.0,3053,6820
517,2,item,1082,7.0,3435,6796
517,2,item,1026,18.0,2886,5954
517,2,item,3113,24.0,2779,5480
