key,role,path,rune_id,wins,matches
67,4,2,8451,61883,122541
67,4,1,8453,148,359
67,4,2,8453,4915,10051
67,4,1,8242,185,423
67,4,2,8242,14391,29131
67,4,1,8351,47,112
67,4,1,8360,4,20
67,4,1,8369,140,318
67,4,1,8306,8,18
67,4,2,8306,6,22
67,4,1,8304,128,307
67,4,2,8304,4604,9320
67,4,1,8313,55,125
67,4,2,8313,359,744
67,4,1,8321,70,165
67,4,2,8321,2125,4284
67,4,1,8316,10,25
67,4,2,8316,93,206
67,4,1,8345,111,260
67,4,2,8345,4910,10021
67,4,1,8347,146,334
67,4,2,8347,3259,6453
67,4,1,8410,31,67
67,4,2,8410,580,1255
67,4,1,8352,14,49
67,4,2,8352,906,1919
67,4,1,5008,5746,12574
67,4,1,5005,276605,564500
67,4,1,5007,1036,2366
67,4,1,5008f,274680,560571
67,4,1,5002f,6595,13798
67,4,1,5003f,2257,5071
67,4,1,5001,17182,35282
67,4,1,5002,227323,462979
67,4,1,5003,39047,81179
67,1,1,8005,650,1608
67,1,1,8008,2360,5857
67,1,1,8021,198,503
67,1,1,8010,32,123
67,1,1,9101,166,427
67,1,2,9101,3,4
67,1,1,9111,2945,7290
67,1,2,9111,58,153
67,1,1,8009,131,374
67,1,2,8009,4,11
67,1,1,9104,2966,7377
67,1,2,9104,70,183
67,1,1,9105,61,159
67,1,2,9105,2,7
67,1,1,9103,213,555
67,1,2,9103,15,38
67,1,1,8014,2720,6700
67,1,2,8014,59,162
67,1,1,8017,288,669
67,1,2,8017,21,46
67,1,1,8299,235,722
67,1,2,8299,6,14
67,1,1,8112,35,87
67,1,1,8124,9,31
67,1,1,8128,12,35
67,1,1,9923,84,225
67,1,1,8126,6,36
67,1,2,8126,64,147
67,1,1,8139,67,162
67,1,2,8139,1340,3366
67,1,1,8143,67,180
67,1,2,8143,599,1376
67,1,1,8136,11,30
67,1,2,8136,15,52
67,1,1,8120,4,17
67,1,2,8120,4,23
67,1,1,8138,125,331
67,1,2,8138,360,876
67,1,1,8135,62,158
67,1,2,8135,1512,3689
67,1,1,8134,8,18
67,1,2,8134,20,68
67,1,1,8105,32,95
67,1,2,8105,305,742
67,1,1,8106,38,107
67,1,2,8106,234,605
67,1,1,8214,2,3
67,1,1,8229,6,14
67,1,1,8230,4,16
67,1,1,8224,0,1
67,1,2,8224,9,37
67,1,1,8226,8,16
67,1,2,8226,5,14
67,1,1,8275,4,16
67,1,2,8275,277,663
67,1,1,8210,7,18
67,1,2,8210,25,64
67,1,1,8234,3,12
67,1,2,8234,313,804
67,1,1,8233,2,3
67,1,2,8233,95,245
67,1,1,8237,3,5
67,1,2,8237,7,37
67,1,1,8232,4,15
67,1,2,8232,152,366
67,1,1,8236,5,13
67,1,2,8236,175,442
67,1,1,8437,0,13
67,1,1,8439,2,5
67,1,1,8465,1,1
67,1,1,8446,0,9
67,1,2,8446,15,47
67,1,1,8463,2,7
67,1,2,8463,2,12
67,1,1,8401,1,3
67,1,2,8401,1,8
67,1,1,8429,2,9
67,1,2,8429,122,342
67,1,1,8444,0,4
67,1,2,8444,13,40
67,1,1,8473,1,6
67,1,2,8473,119,323
67,1,1,8451,1,11
67,1,2,8451,141,415
67,1,1,8453,0,1
67,1,2,8453,30,97
67,1,1,8242,2,7
67,1,2,8242,77,184
67,1,1,8351,3,9
67,1,1,8360,3,4
67,1,1,8369,5,17
67,1,1,8306,1,2
67,1,2,8306,2,7
67,1,1,8304,9,23
67,1,2,8304,193,495
67,1,1,8313,1,5
67,1,2,8313,7,16
67,1,1,8321,5,15
67,1,2,8321,101,256
67,1,1,8316,1,3
67,1,2,8316,1,4
67,1,1,8345,5,12
67,1,2,8345,28,86
67,1,1,8347,9,25
67,1,2,8347,166,422
67,1,1,8410,1,3
67,1,2,8410,30,70
67,1,1,8352,1,2
67,1,2,8352,16,44
67,1,1,5008,100,314
67,1,1,5005,3280,8180
67,1,1,5007,23,57
67,1,1,5008f,3277,8173
67,1,1,5002f,104,297
67,1,1,5003f,25,81
67,1,1,5001,375,915
67,1,1,5002,2806,7067
67,1,1,5003,224,569
67,5,1,8005,3184,6848
67,5,1,8008,16898,34627
67,5,1,8021,348,760
67,5,1,8010,106,248
67,5,1,9101,1392,2950
67,5,2,9101,29,49
67,5,1,9111,17938,36909
67,5,2,9111,179,395
67,5,1,8009,1223,2624
67,5,2,8009,55,121
67,5,1,9104,18016,37147
67,5,2,9104,232,508
67,5,1,9105,501,1094
67,5,2,9105,17,34
67,5,1,9103,2019,4242
67,5,2,9103,18,47
67,5,1,8014,15982,32953
67,5,2,8014,183,413
67,5,1,8017,2246,4748
67,5,2,8017,20,62
67,5,1,8299,2310,4782
67,5,2,8299,7,27
67,5,1,8112,83,214
67,5,1,8124,1,7
67,5,1,8128,44,88
67,5,1,9923,265,575
67,5,1,8126,47,80
67,5,2,8126,128,298
67,5,1,8139,208,487
67,5,2,8139,11577,24018
67,5,1,8143,138,317
67,5,2,8143,1443,3083
67,5,1,8136,9,39
67,5,2,8136,30,84
67,5,1,8120,19,45
67,5,2,8120,45,99
67,5,1,8138,365,800
67,5,2,8138,889,1911
67,5,1,8135,180,438
67,5,2,8135,10741,22238
67,5,1,8134,21,50
67,5,2,8134,214,483
67,5,1,8105,74,156
67,5,2,8105,535,1121
67,5,1,8106,118,240
67,5,2,8106,1170,2543
67,5,1,8214,6,15
67,5,1,8229,9,42
67,5,1,8230,9,21
67,5,1,8224,6,9
67,5,2,8224,230,480
67,5,1,8226,12,50
67,5,2,8226,84,193
67,5,1,8275,6,19
67,5,2,8275,1246,2439
67,5,1,8210,14,47
67,5,2,8210,131,287
67,5,1,8234,7,18
67,5,2,8234,1330,2612
67,5,1,8233,3,13
67,5,2,8233,451,918
67,5,1,8237,11,39
67,5,2,8237,144,275
67,5,1,8232,3,10
67,5,2,8232,65,141
67,5,1,8236,10,29
67,5,2,8236,929,1923
67,5,1,8437,102,206
67,5,1,8439,4,5
67,5,1,8465,0,4
67,5,1,8446,90,187
67,5,2,8446,207,455
67,5,1,8463,6,11
67,5,2,8463,7,20
67,5,1,8401,10,17
67,5,2,8401,25,65
67,5,1,8429,49,86
67,5,2,8429,1740,3481
67,5,1,8444,19,35
67,5,2,8444,466,989
67,5,1,8473,38,94
67,5,2,8473,1933,3851
67,5,1,8451,86,170
67,5,2,8451,2686,5373
67,5,1,8453,6,16
67,5,2,8453,480,1015
67,5,1,8242,14,29
67,5,2,8242,849,1659
67,5,1,8351,2,7
67,5,1,8360,2,5
67,5,1,8369,21,53
67,5,1,8306,1,1
67,5,2,8306,2,3
67,5,1,8304,24,56
67,5,2,8304,518,1087
67,5,1,8313,0,8
67,5,2,8313,18,58
67,5,1,8321,11,29
67,5,2,8321,169,394
67,5,1,8316,6,8
67,5,2,8316,23,51
67,5,1,8345,8,28
67,5,2,8345,493,1084
67,5,1,8347,22,54
67,5,2,8347,361,796
67,5,1,8410,3,9
67,5,2,8410,39,108
67,5,1,8352,0,2
67,5,2,8352,61,159
67,5,1,5008,542,1246
67,5,1,5005,20492,42251
67,5,1,5007,81,228
67,5,1,5008f,20122,41660
67,5,1,5002f,495,1078
67,5,1,5003f,483,987
67,5,1,5001,1556,3389
67,5,1,5002,12078,25215
67,5,1,5003,7455,15121
67,3,1,8005,83074,175261
67,3,1,8008,790525,1587400
67,3,1,8021,9999,20490
67,3,1,8010,3850,8730
67,3,1,9101,20606,42400
67,3,2,9101,277,551
67,3,1,9111,801352,1612379
67,3,2,9111,4341,9689
67,3,1,8009,64986,137102
67,3,2,8009,998,2290
67,3,1,9104,740096,1489127
67,3,2,9104,4194,9059
67,3,1,9105,12573,26303
67,3,2,9105,198,490
67,3,1,9103,135185,276451
67,3,2,9103,1686,3573
67,3,1,8014,672475,1358535
67,3,2,8014,3885,8652
67,3,1,8017,114801,231921
67,3,2,8017,874,1896
67,3,1,8299,99705,201425
67,3,2,8299,329,708
67,3,1,8112,1557,3872
67,3,1,8124,35,89
67,3,1,8128,849,2012
67,3,1,9923,7345,15727
67,3,1,8126,1029,2338
67,3,2,8126,8502,18244
67,3,1,8139,6050,13384
67,3,2,8139,624002,1258068
67,3,1,8143,2708,5978
67,3,2,8143,75017,153410
67,3,1,8136,440,1012
67,3,2,8136,2113,4506
67,3,1,8120,375,824
67,3,2,8120,1151,2344
67,3,1,8138,8979,19864
67,3,2,8138,45480,92816
67,3,1,8135,5624,12334
67,3,2,8135,611436,1230254
67,3,1,8134,285,669
67,3,2,8134,18011,37444
67,3,1,8105,1240,2749
67,3,2,8105,17381,36362
67,3,1,8106,2641,5948
67,3,2,8106,39879,83254
67,3,1,8214,123,303
67,3,1,8229,507,1243
67,3,1,8230,235,461
67,3,1,8224,25,73
67,3,2,8224,2596,5265
67,3,1,8226,608,1475
67,3,2,8226,2240,5045
67,3,1,8275,232,459
67,3,2,8275,15146,30474
67,3,1,8210,488,1208
67,3,2,8210,2765,5958
67,3,1,8234,219,433
67,3,2,8234,17796,35591
67,3,1,8233,158,366
67,3,2,8233,16748,35112
67,3,1,8237,368,899
67,3,2,8237,1878,4066
67,3,1,8232,57,128
67,3,2,8232,1155,2255
67,3,1,8236,440,980
67,3,2,8236,32872,67778
67,3,1,8437,287,696
67,3,1,8439,114,294
67,3,1,8465,45,98
67,3,1,8446,247,589
67,3,2,8446,1108,2430
67,3,1,8463,115,303
67,3,2,8463,335,764
67,3,1,8401,84,196
67,3,2,8401,1915,3964
67,3,1,8429,132,336
67,3,2,8429,45302,88827
67,3,1,8444,142,342
67,3,2,8444,13175,26297
67,3,1,8473,172,410
67,3,2,8473,25228,50355
67,3,1,8451,290,683
67,3,2,8451,56313,110418
67,3,1,8453,70,182
67,3,2,8453,14246,28606
67,3,1,8242,86,223
67,3,2,8242,12594,25137
67,3,1,8351,122,306
67,3,1,8360,12,28
67,3,1,8369,257,584
67,3,1,8306,29,69
67,3,2,8306,21,73
67,3,1,8304,261,598
67,3,2,8304,25187,51718
67,3,1,8313,101,251
67,3,2,8313,1200,2543
67,3,1,8321,111,260
67,3,2,8321,5688,11608
67,3,1,8316,25,68
67,3,2,8316,165,381
67,3,1,8345,255,590
67,3,2,8345,26113,54290
67,3,1,8347,327,771
67,3,2,8347,9782,20046
67,3,1,8410,27,63
67,3,2,8410,2697,5750
67,3,1,8352,37,84
67,3,2,8352,3291,6827
67,3,1,5008,17134,36927
67,3,1,5005,878516,1774779
67,3,1,5007,2685,5888
67,3,1,5008f,874674,1767018
67,3,1,5002f,17410,36500
67,3,1,5003f,6714,14076
67,3,1,5001,62129,127574
67,3,1,5002,804711,1622402
67,3,1,5003,32795,67618
67,2,1,8005,421,1307
67,2,1,8008,1743,6137
67,2,1,8021,54,175
67,2,1,8010,29,91
67,2,1,9101,82,264
67,2,2,9101,2,6
67,2,1,9111,1978,6797
67,2,2,9111,53,181
67,2,1,8009,183,649
67,2,2,8009,18,58
67,2,1,9104,1870,6405
67,2,2,9104,67,194
67,2,1,9105,52,190
67,2,2,9105,5,21
67,2,1,9103,319,1115
67,2,2,9103,10,38
67,2,1,8014,1615,5627
67,2,2,8014,64,193
67,2,1,8017,364,1168
67,2,2,8017,18,47
67,2,1,8299,266,915
67,2,2,8299,1,6
67,2,1,8112,21,96
67,2,1,8124,1,6
67,2,1,8128,12,49
67,2,1,9923,94,275
67,2,1,8126,17,64
67,2,2,8126,51,177
67,2,1,8139,71,259
67,2,2,8139,1322,4738
67,2,1,8143,40,103
67,2,2,8143,281,896
67,2,1,8136,12,47
67,2,2,8136,13,56
67,2,1,8120,23,50
67,2,2,8120,8,31
67,2,1,8138,93,329
67,2,2,8138,127,494
67,2,1,8135,64,215
67,2,2,8135,1298,4602
67,2,1,8134,3,11
67,2,2,8134,42,158
67,2,1,8105,19,67
67,2,2,8105,69,239
67,2,1,8106,42,133
67,2,2,8106,179,563
67,2,1,8214,2,11
67,2,1,8229,17,48
67,2,1,8230,8,35
67,2,1,8224,3,6
67,2,2,8224,13,36
67,2,1,8226,14,52
67,2,2,8226,9,56
67,2,1,8275,10,36
67,2,2,8275,86,276
67,2,1,8210,11,37
67,2,2,8210,26,73
67,2,1,8234,12,43
67,2,2,8234,115,332
67,2,1,8233,4,14
67,2,2,8233,90,277
67,2,1,8237,13,40
67,2,2,8237,22,79
67,2,1,8232,1,13
67,2,2,8232,16,42
67,2,1,8236,13,41
67,2,2,8236,143,433
67,2,1,8437,24,64
67,2,1,8439,0,10
67,2,1,8465,0,9
67,2,1,8446,18,58
67,2,2,8446,17,51
67,2,1,8463,5,20
67,2,2,8463,4,10
67,2,1,8401,1,5
67,2,2,8401,2,9
67,2,1,8429,9,30
67,2,2,8429,97,317
67,2,1,8444,7,21
67,2,2,8444,44,142
67,2,1,8473,8,32
67,2,2,8473,83,276
67,2,1,8451,19,58
67,2,2,8451,141,473
67,2,1,8453,1,11
67,2,2,8453,31,101
67,2,1,8242,4,14
67,2,2,8242,49,145
67,2,1,8351,16,34
67,2,1,8360,2,4
67,2,1,8369,4,18
67,2,1,8306,4,7
67,2,2,8306,0,3
67,2,1,8304,10,26
67,2,2,8304,92,293
67,2,1,8313,8,23
67,2,2,8313,9,24
67,2,1,8321,8,20
67,2,2,8321,23,99
67,2,1,8316,1,4
67,2,2,8316,1,5
67,2,1,8345,13,32
67,2,2,8345,89,264
67,2,1,8347,17,38
67,2,2,8347,34,139
67,2,1,8410,3,9
67,2,2,8410,17,46
67,2,1,8352,2,9
67,2,2,8352,9,39
67,2,1,5008,200,556
67,2,1,5005,2200,7694
67,2,1,5007,43,119
67,2,1,5008f,2271,7832
67,2,1,5002f,136,399
67,2,1,5003f,37,138
67,2,1,5001,412,1158
67,2,1,5002,1923,6795
67,2,1,5003,107,416
45,4,1,8005,54,129
45,4,1,8008,39,102
45,4,1,8021,88,208
45,4,1,8010,46,124
45,4,1,9101,12,23
45,4,2,9101,7,17
45,4,1,9111,122,312
45,4,2,9111,434,935
45,4,1,8009,93,228
45,4,2,8009,1536,2971
45,4,1,9104,108,281
45,4,2,9104,100,212
45,4,1,9105,90,218
45,4,2,9105,194,400
45,4,1,9103,29,64
45,4,2,9103,49,92
45,4,1,8014,129,322
45,4,2,8014,1528,3049
45,4,1,8017,17,47
45,4,2,8017,240,485
45,4,1,8299,81,194
45,4,2,8299,77,147
45,4,1,8112,5991,12201
45,4,1,8124,1981,4043
45,4,1,8128,2364,4957
45,4,1,9923,13,34
45,4,1,8126,2602,5409
45,4,2,8126,800,1721
45,4,1,8139,7527,15362
45,4,2,8139,840,1664
45,4,1,8143,226,464
45,4,2,8143,38,84
45,4,1,8136,209,425
45,4,2,8136,18,34
45,4,1,8120,1112,2264
45,4,2,8120,48,93
45,4,1,8138,9032,18546
45,4,2,8138,1282,2622
45,4,1,8135,1195,2458
45,4,2,8135,217,442
45,4,1,8134,4373,8998
45,4,2,8134,108,226
45,4,1,8105,1403,2841
45,4,2,8105,978,2004
45,4,1,8106,3379,6938
45,4,2,8106,1275,2612
45,4,1,8214,987,2047
45,4,1,8229,8872,17744
45,4,1,8230,277,565
45,4,1,8224,406,809
45,4,2,8224,244,479
45,4,1,8226,9419,18952
45,4,2,8226,8633,17619
45,4,1,8275,309,595
45,4,2,8275,134,282
45,4,1,8210,8466,17035
45,4,2,8210,8306,16952
45,4,1,8234,661,1278
45,4,2,8234,226,437
45,4,1,8233,995,2043
45,4,2,8233,485,1016
45,4,1,8237,4107,8433
45,4,2,8237,907,1922
45,4,1,8232,166,319
45,4,2,8232,78,155
45,4,1,8236,5860,11604
45,4,2,8236,2461,5044
45,4,1,8437,1260,2567
45,4,1,8439,30,63
45,4,1,8465,7,17
45,4,1,8446,1111,2249
45,4,2,8446,323,658
45,4,1,8463,158,336
45,4,2,8463,31,59
45,4,1,8401,28,62
45,4,2,8401,9,21
45,4,1,8429,481,970
45,4,2,8429,345,727
45,4,1,8444,295,573
45,4,2,8444,205,420
45,4,1,8473,521,1104
45,4,2,8473,801,1602
45,4,1,8451,1123,2287
45,4,2,8451,1106,2221
45,4,1,8453,50,108
45,4,2,8453,54,123
45,4,1,8242,124,252
45,4,2,8242,128,287
45,4,1,8351,256,508
45,4,1,8360,329,631
45,4,1,8369,754,1491
45,4,1,8306,12,22
45,4,2,8306,8,17
45,4,1,8304,842,1644
45,4,2,8304,1665,3311
45,4,1,8313,486,964
45,4,2,8313,1666,3358
45,4,1,8321,376,792
45,4,2,8321,1197,2474
45,4,1,8316,111,223
45,4,2,8316,62,136
45,4,1,8345,853,1615
45,4,2,8345,3321,6603
45,4,1,8347,1097,2155
45,4,2,8347,3703,7406
45,4,1,8410,46,112
45,4,2,8410,114,232
45,4,1,8352,197,363
45,4,2,8352,711,1491
45,4,1,5008,8662,17713
45,4,1,5005,2834,5928
45,4,1,5007,11847,23790
45,4,1,5008f,19493,39700
45,4,1,5002f,2585,5180
45,4,1,5003f,1283,2551
45,4,1,5001,4826,9691
45,4,1,5002,11082,22662
45,4,1,5003,7449,15078
45,1,1,8005,1,9
45,1,1,8008,1,19
45,1,1,8021,9,37
45,1,1,8010,7,31
45,1,1,9101,0,0
45,1,2,9101,0,0
45,1,1,9111,10,65
45,1,2,9111,29,94
45,1,1,8009,8,31
45,1,2,8009,21,56
45,1,1,9104,15,74
45,1,2,9104,10,34
45,1,1,9105,2,19
45,1,2,9105,5,22
45,1,1,9103,1,3
45,1,2,9103,1,2
45,1,1,8014,12,71
45,1,2,8014,35,97
45,1,1,8017,2,4
45,1,2,8017,5,10
45,1,1,8299,4,21
45,1,2,8299,2,3
45,1,1,8112,86,292
45,1,1,8124,192,560
45,1,1,8128,107,284
45,1,1,9923,1,7
45,1,1,8126,237,677
45,1,2,8126,12,39
45,1,1,8139,121,389
45,1,2,8139,4,22
45,1,1,8143,28,77
45,1,2,8143,3,12
45,1,1,8136,16,60
45,1,2,8136,1,1
45,1,1,8120,6,24
45,1,2,8120,0,1
45,1,1,8138,364,1059
45,1,2,8138,39,112
45,1,1,8135,54,138
45,1,2,8135,4,19
45,1,1,8134,75,263
45,1,2,8134,3,5
45,1,1,8105,83,244
45,1,2,8105,24,90
45,1,1,8106,174,498
45,1,2,8106,22,57
45,1,1,8214,12,27
45,1,1,8229,85,247
45,1,1,8230,7,23
45,1,1,8224,5,20
45,1,2,8224,8,17
45,1,1,8226,92,253
45,1,2,8226,107,366
45,1,1,8275,7,24
45,1,2,8275,35,73
45,1,1,8210,83,243
45,1,2,8210,184,571
45,1,1,8234,5,16
45,1,2,8234,36,95
45,1,1,8233,16,38
45,1,2,8233,47,167
45,1,1,8237,29,80
45,1,2,8237,24,81
45,1,1,8232,6,18
45,1,2,8232,35,94
45,1,1,8236,69,199
45,1,2,8236,138,454
45,1,1,8437,5,12
45,1,1,8439,6,15
45,1,1,8465,0,0
45,1,1,8446,6,10
45,1,2,8446,3,11
45,1,1,8463,5,16
45,1,2,8463,0,3
45,1,1,8401,0,1
45,1,2,8401,1,3
45,1,1,8429,5,17
45,1,2,8429,26,63
45,1,1,8444,2,6
45,1,2,8444,6,14
45,1,1,8473,4,4
45,1,2,8473,5,18
45,1,1,8451,10,22
45,1,2,8451,36,84
45,1,1,8453,0,3
45,1,2,8453,0,4
45,1,1,8242,1,2
45,1,2,8242,1,6
45,1,1,8351,22,65
45,1,1,8360,2,5
45,1,1,8369,12,31
45,1,1,8306,0,1
45,1,2,8306,0,1
45,1,1,8304,14,35
45,1,2,8304,30,84
45,1,1,8313,22,65
45,1,2,8313,28,52
45,1,1,8321,30,78
45,1,2,8321,36,89
45,1,1,8316,2,6
45,1,2,8316,0,1
45,1,1,8345,4,17
45,1,2,8345,36,98
45,1,1,8347,34,90
45,1,2,8347,57,169
45,1,1,8410,2,10
45,1,2,8410,9,21
45,1,1,8352,0,1
45,1,2,8352,2,13
45,1,1,5008,227,663
45,1,1,5005,128,396
45,1,1,5007,200,605
45,1,1,5008f,495,1518
45,1,1,5002f,42,101
45,1,1,5003f,18,45
45,1,1,5001,103,307
45,1,1,5002,372,1081
45,1,1,5003,80,276
45,5,1,8005,819,1837
45,5,1,8008,1156,2443
45,5,1,8021,649,1321
45,5,1,8010,1428,3058
45,5,1,9101,79,190
45,5,2,9101,109,220
45,5,1,9111,2729,5857
45,5,2,9111,10134,19754
45,5,1,8009,1246,2612
45,5,2,8009,22725,44040
45,5,1,9104,2142,4607
45,5,2,9104,1066,2172
45,5,1,9105,1267,2689
45,5,2,9105,2396,4689
45,5,1,9103,643,1363
45,5,2,9103,776,1564
45,5,1,8014,2077,4485
45,5,2,8014,27307,52921
45,5,1,8017,357,718
45,5,2,8017,3004,5810
45,5,1,8299,1617,3456
45,5,2,8299,1151,2306
45,5,1,8112,359431,700646
45,5,1,8124,101922,202628
45,5,1,8128,59010,115030
45,5,1,9923,386,853
45,5,1,8126,95093,186092
45,5,2,8126,18129,35687
45,5,1,8139,418039,818080
45,5,2,8139,15209,29764
45,5,1,8143,7567,14985
45,5,2,8143,957,1933
45,5,1,8136,7569,15169
45,5,2,8136,435,909
45,5,1,8120,46063,90675
45,5,2,8120,991,1898
45,5,1,8138,467616,913313
45,5,2,8138,30459,60077
45,5,1,8135,46891,91050
45,5,2,8135,5228,10292
45,5,1,8134,255163,501302
45,5,2,8134,2539,5017
45,5,1,8105,97775,189855
45,5,2,8105,22414,44209
45,5,1,8106,121318,236950
45,5,2,8106,26873,52692
45,5,1,8214,11074,21503
45,5,1,8229,166900,323449
45,5,1,8230,3410,6765
45,5,1,8224,10057,19048
45,5,2,8224,6152,11457
45,5,1,8226,166167,322655
45,5,2,8226,405746,794024
45,5,1,8275,5087,10014
45,5,2,8275,3571,6868
45,5,1,8210,153140,296208
45,5,2,8210,410752,802250
45,5,1,8234,7007,13713
45,5,2,8234,4738,9095
45,5,1,8233,21191,41796
45,5,2,8233,11502,23003
45,5,1,8237,68506,133280
45,5,2,8237,26922,52480
45,5,1,8232,3307,6446
45,5,2,8232,3906,7827
45,5,1,8236,109599,211991
45,5,2,8236,82330,161116
45,5,1,8437,2738,5623
45,5,1,8439,321,699
45,5,1,8465,99,203
45,5,1,8446,2411,4941
45,5,2,8446,3595,6953
45,5,1,8463,553,1167
45,5,2,8463,439,819
45,5,1,8401,196,417
45,5,2,8401,194,440
45,5,1,8429,1239,2608
45,5,2,8429,5830,11104
45,5,1,8444,705,1482
45,5,2,8444,3575,6902
45,5,1,8473,1213,2435
45,5,2,8473,13284,25302
45,5,1,8451,2586,5320
45,5,2,8451,17344,32724
45,5,1,8453,167,351
45,5,2,8453,1067,2138
45,5,1,8242,408,854
45,5,2,8242,3081,6114
45,5,1,8351,3775,7287
45,5,1,8360,4078,8011
45,5,1,8369,12375,23527
45,5,1,8306,140,284
45,5,2,8306,209,421
45,5,1,8304,13216,25030
45,5,2,8304,29538,56478
45,5,1,8313,6850,13511
45,5,2,8313,39845,77520
45,5,1,8321,7806,14840
45,5,2,8321,26595,51640
45,5,1,8316,1584,3099
45,5,2,8316,2498,4888
45,5,1,8345,10840,20886
45,5,2,8345,73158,142055
45,5,1,8347,16682,31896
45,5,2,8347,76360,148849
45,5,1,8410,1150,2182
45,5,2,8410,3016,6033
45,5,1,8352,2392,4747
45,5,2,8352,12934,25312
45,5,1,5008,220791,429554
45,5,1,5005,94055,187360
45,5,1,5007,414488,807969
45,5,1,5008f,666682,1302113
45,5,1,5002f,31612,61985
45,5,1,5003f,31304,60785
45,5,1,5001,116055,227558
45,5,1,5002,229974,448293
45,5,1,5003,383504,749032
45,3,1,8005,167,378
45,3,1,8008,160,376
45,3,1,8021,100,203
45,3,1,8010,143,273
45,3,1,9101,13,32
45,3,2,9101,13,29
45,3,1,9111,356,748
45,3,2,9111,1132,2242
45,3,1,8009,201,450
45,3,2,8009,3714,7143
45,3,1,9104,294,645
45,3,2,9104,162,323
45,3,1,9105,136,252
45,3,2,9105,360,676
45,3,1,9103,140,333
45,3,2,9103,113,249
45,3,1,8014,365,814
45,3,2,8014,4042,7879
45,3,1,8017,50,119
45,3,2,8017,425,807
45,3,1,8299,155,297
45,3,2,8299,180,348
45,3,1,8112,38779,75889
45,3,1,8124,4973,10108
45,3,1,8128,7768,15231
45,3,1,9923,71,153
45,3,1,8126,14970,29352
45,3,2,8126,2380,4594
45,3,1,8139,36026,70778
45,3,2,8139,1413,2844
45,3,1,8143,595,1251
45,3,2,8143,86,174
45,3,1,8136,751,1506
45,3,2,8136,70,145
45,3,1,8120,3188,6215
45,3,2,8120,149,278
45,3,1,8138,47673,93660
45,3,2,8138,2876,5696
45,3,1,8135,8454,16480
45,3,2,8135,698,1360
45,3,1,8134,22108,43605
45,3,2,8134,233,501
45,3,1,8105,6451,12624
45,3,2,8105,1848,3733
45,3,1,8106,14594,28672
45,3,2,8106,3152,6109
45,3,1,8214,895,1655
45,3,1,8229,19174,37376
45,3,1,8230,285,558
45,3,1,8224,512,1056
45,3,2,8224,293,588
45,3,1,8226,19323,37594
45,3,2,8226,37268,72931
45,3,1,8275,505,939
45,3,2,8275,346,742
45,3,1,8210,16909,32897
45,3,2,8210,36467,71644
45,3,1,8234,594,1196
45,3,2,8234,430,848
45,3,1,8233,2830,5496
45,3,2,8233,1568,3148
45,3,1,8237,6815,13548
45,3,2,8237,2397,4784
45,3,1,8232,208,417
45,3,2,8232,209,403
45,3,1,8236,13324,25624
45,3,2,8236,10808,21360
45,3,1,8437,168,381
45,3,1,8439,28,55
45,3,1,8465,73,147
45,3,1,8446,153,327
45,3,2,8446,233,475
45,3,1,8463,92,206
45,3,2,8463,57,120
45,3,1,8401,24,50
45,3,2,8401,24,44
45,3,1,8429,113,238
45,3,2,8429,733,1389
45,3,1,8444,46,109
45,3,2,8444,396,785
45,3,1,8473,110,236
45,3,2,8473,950,1849
45,3,1,8451,201,421
45,3,2,8451,1605,3105
45,3,1,8453,21,53
45,3,2,8453,173,344
45,3,1,8242,47,109
45,3,2,8242,264,503
45,3,1,8351,544,1089
45,3,1,8360,252,486
45,3,1,8369,1151,2213
45,3,1,8306,15,34
45,3,2,8306,28,63
45,3,1,8304,1302,2503
45,3,2,8304,5528,10652
45,3,1,8313,631,1251
45,3,2,8313,3630,7132
45,3,1,8321,696,1367
45,3,2,8321,3098,6146
45,3,1,8316,141,281
45,3,2,8316,207,400
45,3,1,8345,1111,2140
45,3,2,8345,9209,17986
45,3,1,8347,1625,3173
45,3,2,8347,9140,17886
45,3,1,8410,158,325
45,3,2,8410,350,667
45,3,1,8352,164,290
45,3,2,8352,1013,2018
45,3,1,5008,25074,49358
45,3,1,5005,11791,23257
45,3,1,5007,37865,73956
45,3,1,5008f,68502,134318
45,3,1,5002f,4629,9059
45,3,1,5003f,1584,3194
45,3,1,5001,11131,21911
45,3,1,5002,54059,105379
45,3,1,5003,9544,19281
45,2,1,8005,237,519
45,2,1,8008,93,214
45,2,1,8021,109,237
45,2,1,8010,110,272
45,2,1,9101,11,29
45,2,2,9101,44,106
45,2,1,9111,382,866
45,2,2,9111,1986,4053
45,2,1,8009,156,347
45,2,2,8009,5039,10454
45,2,1,9104,366,832
45,2,2,9104,305,650
45,2,1,9105,121,265
45,2,2,9105,665,1363
45,2,1,9103,62,145
45,2,2,9103,157,330
45,2,1,8014,383,873
45,2,2,8014,5880,12123
45,2,1,8017,55,115
45,2,2,8017,688,1457
45,2,1,8299,111,254
45,2,2,8299,182,406
45,2,1,8112,17905,37381
45,2,1,8124,6018,12970
45,2,1,8128,12428,25057
45,2,1,9923,89,180
45,2,1,8126,15547,31859
45,2,2,8126,6018,12382
45,2,1,8139,20047,42028
45,2,2,8139,3810,7728
45,2,1,8143,832,1701
45,2,2,8143,188,421
45,2,1,8136,3149,6533
45,2,2,8136,1054,2078
45,2,1,8120,2802,5526
45,2,2,8120,701,1437
45,2,1,8138,30494,63529
45,2,2,8138,7938,16300
